id,chain_code,code,type,address,city,zipcode,lat,lon,phone
4260,plodine,147,supermarket,Vukovarska 97B,Donji Miholjac,31540,45.76031799355524,18.184468086504637,
660,lidl,214,supermarket,Lujzinska Cesta 40,Delnice,51300,45.39251,14.79644,
805,plodine,024,supermarket,Vukovarska Cesta 5A,Virovitica,33000,45.82173,17.39198,
668,lidl,227,supermarket,Munida 3 C,Medulin,52203,44.82757,13.92931,
671,lidl,230,supermarket,Kralja Tomislava 109 C,Crikvenica,51260,45.18773,14.68136,
676,lidl,239,supermarket,Ulica Poduzetnika 3,Umag-Umago,52470,45.43224,13.53127,
669,lidl,228,supermarket,Aleja Javora 3,Zagreb,10000,45.82817,16.06883,
678,lidl,243,supermarket,Sisačka Ulica 39D,Velika Gorica,10410,45.70887,16.08603,
681,lidl,246,supermarket,Ilica 201,Zagreb,10000,45.81309,15.94392,
673,lidl,232,supermarket,Slavonska Cesta 12,Bjelovar,43000,45.89113,16.85364,
636,lidl,187,supermarket,43. Istarske Divizije 11A,Pazin,52000,45.23702,13.93469,
643,lidl,195,supermarket,Kukuljanovo 348,Kukuljanovo,51227,45.33621,14.50532,
639,lidl,191,supermarket,Ulica Grada Wirgesa 20,Samobor,10430,45.80925,15.7157,
579,lidl,255,supermarket,Kobiljačka Cesta 54,Zagreb,10360,45.82339,16.15615,
580,lidl,256,supermarket,Radnička Cesta 232,Zagreb,10000,45.7768,16.05768,
795,plodine,168,supermarket,Varazdinska Ulica 22D,Lepoglava,42250,46.211,16.041,
796,plodine,125,supermarket,Velimira Skorpika 11,Zagreb,10000,45.81066,15.86071,
799,plodine,138,supermarket,Vranovaca 80,Korenica,53230,44.75643845039072,15.700092221507873,
663,lidl,217,supermarket,Lastovska Ulica 42,Zagreb,10000,45.79137,15.99958,
655,lidl,209,supermarket,Risnjačka Ulica 1,Zagreb,10000,45.83991,16.05112,
656,lidl,210,supermarket,Zadarska Ulica 79,Zagreb,10000,45.79321,15.94517,
646,lidl,198,supermarket,Ive Robića 4,Zagreb,10000,45.77121,15.94596,
657,lidl,211,supermarket,Bana Jelačića 41,Đakovo,31400,45.31298,18.41224,
666,lidl,225,supermarket,Ulica Kardinala Alojzija Stepinca 64,Zaprešić,10290,45.85148,15.80888,
674,lidl,233,supermarket,Donje Svetice 46,Zagreb,10000,45.80282,16.01341,
675,lidl,234,supermarket,Ulica Josipa Broza Tita 17,Zabok,49210,46.02346,15.90583,
682,lidl,248,supermarket,Huzjanova Ulica 4,Zagreb,10090,45.81512,15.86761,
677,lidl,240,supermarket,Ulica Kneza Ljudevita Posavskog 55,Velika Gorica,10410,45.71983,16.05384,
683,lidl,249,supermarket,Kralja Držislava 24,Split,21000,43.50528,16.5066,
680,lidl,245,supermarket,Stjepana Radića 31,Čakovec,40000,46.38845,16.44672,
578,lidl,253,supermarket,Vukovarska Ulica 190,Split,21000,43.51535,16.49133,
659,lidl,213,supermarket,Ulica J. J. Strossmayera 350,Osijek,31000,45.5657,18.63687,
670,lidl,229,supermarket,Vršanska 18 A,Krk,51500,45.03509,14.56873,
635,lidl,184,supermarket,Jadranska Magistrala 1A,Biograd Na Moru,23210,43.94502,15.4539,
637,lidl,188,supermarket,Velimira Škorpika 10,Šibenik,22000,43.71047,15.91035,
641,lidl,193,supermarket,Ulica Europske Zajednice 2,Makarska,21300,43.28871,17.02372,
633,lidl,182,supermarket,Ulica Anđelke I Belizara Božikovića 2,Dugo Selo,10370,45.80608,16.22689,
634,lidl,183,supermarket,Priljevo 30 A,Vukovar,32000,45.36797,18.97435,
647,lidl,199,supermarket,Žedno - Drage 15,Supetar,21400,43.37972,16.56099,
121,konzum,1312,supermarket,Maksimilijana Benkovića 24,Nova Gradiška,35400,45.2572724,17.3838235,+385800400000
