barcode,brand,name,unit,quantity
7702018435302,Gillette,Britvice Gillette Blue3,kom,3
3858881583252,Nadalina,Začin Anis,g,20
5053990161607,Pringles,Čips Pringles Paprika,g,40.0
3857500006912,Luneta,Jaja L razred,kom,10
3858883234206,Net D.O.O.,Lampion Paxrequiem Lui T-150,kom,1
3870450001455,Kraš,Keks Sara Mix,kg,0.350
3838937221024,Vileda,Spužva Glitzi Crystal abrazivna,kom,2
9000101361704,Persil,Deterdžent Persil Lavender Fresh,kg,1.17
8002410040043,Borotalco,Puder Borotalco,g,100
9000101020588,Fa,Sapun Fa Yoghurt Aloe Vera,g,90
8003350516957,Logex,Rukavice gumene M,kom,1
4014600204283,Rox,Gumeni bomboni voćni mix,kg,0.5
5201314931126,Filir,Vreće za smeće 60L,kom,20
3856021302879,Čipi Čips,Čipi Čips Pršut,kg,0.140
5000204758153,Raid,Raid Sprej protiv svih vrsta insekata,ml,400
3856020208578,Vegeta,Juha Kocka Povrtna Natur,g,60
4770608247645,Sheba,Sheba Delikates Izbor Peradi,kg,0.340
8006540089644,Jar,Jar Pjena Regular,L,0.350
4770608239138,Whiskas,Whiskas Hrana za mačke govedina u umaku,g,100
4823071650648,Vortex,Vreće za smeće Flex,kom,10
8006655930015,Boreal,Kamen za pete,kom,930
4018077772689,Lorenz,Čips Crunchips Rebra,g,140
3858881583290,Luxor,Soda bikarbona Nadalina,g,100
3850104066696,Podravka,Brašno mješavina za pizzu,kg,0.400
3850354014492,Dukat,Dukatos Jogurt Grčki Kozji Bio,g,150
3600542120029,Garnier,Garnier Roll On Ž. Cotton Fresh,ml,50
3850108072969,Fis,Napitak gazirani naranča,L,1.5
8718800004358,Dupin,Čokoladni novčići Jednorog,g,30
3856021304682,Chio,Tip Top 3 Pack,kg,0.145
0011210006508,Tabasco,Umak Tabasco Habanero,ml,60
3858881583177,Nadalina,Sezam,g,50
4000512016243,Trolli,Gumeni bomboni Trolli Red Fruits,g,350.0
3858894140374,Super Pawer,Hrana za pse govedina,kg,10.00
3870128010208,Violeta,Pelene Violeta Air Dry Mini 2 3-6kg,kom,76
3850120590298,Kraš,Žit. Bobi Brundo Kakao,g,300.000
3850158409029,Maraska,Vodka Cosmopolitan,L,0.5
4008496525263,Varta,Baterije LR14/C Baby,kom,2.000
5901815001600,4 Seasons,Lak za kosu 4 Seasons Super Hold,L,0.265
3856024805360,Kandit,Dražeje For You Mix,g,200
3858881505629,Karla,Karla Pljukanci,kg,0.400
5996253000261,Chio,Kreker Chio Krumpir Morska Sol,g,90
4002174088958,Bayerland,Sir Mozzarella,g,125
3850108073058,Vindija,Sok Vindija Crni Ribiz Jabuka Naranča,L,2.0
3858888020293,Net,Lampion Sani Roselive,kom,1
3859889556514,Iločki Podrumi,Vino Graševina Ilok,L,3.0
3850105174031,Arf,Arf Dezi Clean Toalet,L,1.0
3073780956130,Babybel,Mini Babybel,g,80
3870128022744,Violeta,Violeta Cotton Pants Junior,kom,26.000
3859893220012,Dalmatinski Sirevi,Sir Svježi u Čaši,g,250
9000101003017,Palette,Palette ICC RI6 Plameno Crvena,kom,1
8001090698865,Dash,Dash Tekući Deterdžent Regular,L,1.3
3850135501180,Paštaria,Tjestenina Jajčani Fidelini,kg,0.500
3850116764337,Ledo,Meksička mješavina,kg,0.450
5900951283871,Chappi,Chappi Govedina/Piletina,kg,2.7
3858888022846,NET,SVIJEĆA ADVENT,kom,4
3831070652212,Afrodita,Šampon Argan za kosu i tijelo,L,1.0
7622210632494,TUC,Kreker TUC Original Triopack,kg,0.300
3870128012820,Violeta,Violeta 2u1 Sredstvo za čišćenje stakla,L,0.750
3858891161297,Bobi,Bobi Flips,g,40
8594163901493,Green Line,Green Line Deterdžent,kg,3.00
3858884353340,Brodplast,Mop Komplet za Čišćenje,kom,1
4009900431484,Orbit,Orbit Peppermint Bočica,g,84
5997321755809,Airwick,Airwick Fresh Matic Mono Freesia,ml,250.000
7322540024333,Zewa,Maramice Zewa Softis Mentol,kom,8
8594002786465,Dukat,Nescafe Latte Cappuccino,L,0.190
3858892722534,Gavrilović,Jeli Sandwich Salama,kg,1.000
3850158406080,Maraska,Maraska Orahovac,L,0.7
8007898000503,Matan i Jaranen,Metla Omega Economic,kom,1
7613036310352,Nescafé,Kava Nescafé Gold,g,200
3850116036236,Ledo,Sladoled Quattro Dream,L,1.65
3850354006633,Dukat,"Tekući jogurt 2,8% m.m.",kg,1.5
8700216861120,Always,Always Ultra Normal,kom,10
5011308303460,Patak's,Umak Tandoori,kg,0.450
3859893097096,Clean Smart,Žica za čišćenje inox,kom,2
4051743000358,Tomi,Tomi Adult Perad i Povrće,kg,2.0
5905466029211,Cool Wave,Koktel Mojito,L,0.33
5310001138608,Herba,Šampon Herba Breza,L,1.00
90020407,Rauch,Sok Happy Day Naranča 100%,L,1.5
42070429,Orbit,Orbit Fruit Žvakaća Guma,g,14.0
3859893097317,Sparta Trgovina,Aluminijska folija,m,10.00
8602300202089,Pionir,Čokoladna Bananica,g,150.0
3850159130014,Vindija,Pašteta pileća,g,30
3850105164094,Arf,Arf Univerzal Micellar,L,0.65
3850139330717,PIK Vrbovec,Suha svinjska kračica,kg,1
3858889860058,Kandit,Čokolada Lješnjak Kandit,kg,0.220
3850105144690,Kalodont,Četkica za zube Kalodont Whitening Medium,kom,1
4260332198646,Spraynimals,Spraynimals tekućina u spreju,kom,1
3858889613807,Ekos,Kolač Medena Pita,g,300.0
5000204358216,Raid,Raid električni aparat protiv komaraca s laminiranim tabletama,kom,1
3857500021830,Dizmar,Drveni ugljen,kg,2.5
8006540546826,Ariel,Ariel Regular,kg,1.17
3858884353937,Brodplast,Kutija PVC 500 g,kom,1
8720182316578,Dove,Poklon paket Dove Men Extra Fresh,kom,1
3251248032606,LPM,Šampon LPM Karite/Med,ml,250.000
8004333016617,Rovelli,Čokoladna jaja šareni mix,g,150
5997381311885,Dr. Oetker,Vanilin šećer,g,8
5000204228489,Glade,Glade Mirisna Svijeća Zen,g,260
8711000435960,Jacobs,Jacobs Cappuccino Vanilija,g,120
3850139010152,PIK Vrbovec,Zimska salama,kg,1.000
3859892288280,Violeta,Violeta Toaletni papir lavanda 3-slojni,kom,10
9000101361674,Persil,Persil Fresh by Silan,kg,1.17
4018077772870,Lorenz,Čips Crunchips Dimljena Paprika,g,140
4770608241049,Whiskas,Whiskas Izabrani obroci perad u želeu,g,400
8413178217576,Vidal,Vidal Rainbow Belts,g,100
4008496525157,Varta,Baterije Varta Longlife Extra AA,kom,4
3870085030349,Meggle,"Jogurt čvrsti 2,8% mm",kg,0.850
5904358560184,Baron,Božićne praline s kapom,g,100
8000786100248,La Grande Ruota,Palenta Bez Glutena Instant,kg,0.5
8720182283238,Axe,Axe Excite Deo + Shower Gel Poklon Paket,kom,2
3850139522228,PIK Vrbovec,Galantna Salama Narezak,kg,0.100
3870450002186,Kraš,Keks Prekrašni sjemenke suncokreta i sezama,kg,0.200
8588006246056,Plasman,Žarulja E27 60 W,kom,1
8007640991295,Enervit,Enervit Protein 19% Crunchy Choco Pločica,g,40
8607000136719,Insako,Metla sirkova mala,kom,1
9000101561012,Persil,Persil Gel Regular,L,0.855
3858886175667,Ekozona,Ulje laneno,L,0.250
3859890576617,Galov,Jaja L razred,kom,10.000
3850354011712,Dukat,Dukat B Aktiv Smoothie Borovnica/Banana,g,330
9000101214482,CD,Losion Natur Box Avocado,L,0.385
42211686,Orbit,Orbit Pro Strong Mint Dražeje,g,14
9005300004841,Ölz,Mini kroasani s maslacem,kg,0.250
3858889866500,Kandit,Bomboni Karamela Mix Bonko,g,250
4770608239152,Whiskas,Whiskas Losos u umaku,kg,0.100
5997321732824,Finish,Finish Gel All in 1 Max,L,0.650
9000101307115,Weisser Riese,Weisser Riese Universal,L,2.5
3838824420219,Silan,Omekšivač Silan Sensitive,L,3.6
5900951263194,Whiskas,Whiskas MM Casserole Govedina,g,85
8002734001546,Granducale,Kolač Agnello s čokoladnom kremom,kg,0.750
3858888021047,Net,Lampion stakleni Paxlaura,kom,1
3023290001523,Nescafe,Nescafe Shakissimo Cookies,L,0.190
3850105168351,Ornel,Omekšivač Ornel Eco Act. Nat. Aloe,L,0.9
3858887248018,Naturel,Naturel Snack Kukuruz Sa Soli,g,120
3858886939696,NTL,Crveni ribizl,g,125
5901815014976,Jean Marc,Bossa Nova Poklon Paket za Žene,kom,1
8714789939551,Ajax,Ajax Kitchen Degreaser,L,0.6
3850354007685,Dukat,"Mlijeko Trajno 2,5% m.m.",L,1
3856021303029,Čipi Čips,Čipi Čips Ultra Vrhnje i Luk,g,130
3014260214678,Gillette,Pjena za brijanje Sensitive,L,0.250
5010338014902,Blue Dragon,Krušne mrvice Panko,kg,0.120
3859892699642,Dida Boža,Džem Mandarina,g,240
4015000195317,Gliss,Šampon za suhu i oštećenu kosu,L,0.25
8606018610440,Stanić,Sladoled Pirulo Watermelon,kom,1
3858883224382,Stanić,Mix povrća za francusku salatu,kg,1.000
9005800360621,Nivea,Poklon paket Nivea Diamond & Pearl,kom,1
3838824055084,Vademecum,Vademecum Ultra Fresh Zubna Pasta,ml,75.0
3850354015598,Dukat,Kefir Creamy,kg,0.300
4000539363108,Lindt,Lindor Mliječna Čokolada Prutić,g,38
3830059010012,Proteini.si,Shaker rozi,kom,1
3858890203073,Gavrilović,Zagorska kobasica,kg,0.400
3858882920353,Advent,Leća smeđa,kg,0.5
5901646022812,Dupin,Salvete Anđeo Raphael,kom,1
3858893114000,Fluxus,Fritule smrznute,kg,0.300
3850104260292,Podravka,Đuveč,kg,0.770
3858882923309,Advent,Sojin umak Tamari,L,0.200
4028900031081,Weidegluck,Maslac,kg,0.250
3858890873740,Jana,Ledeni čaj Jana menta-limeta,L,0.5
3838824176697,Palette,Palette Deluxe 218 Srebrno Plava Boja za Kosu,kom,1
3857500068118,Hernandez,Tortilla Hernandez 25 cm,kom,6
3858891161914,Filir,Flips Bobi Super Ponuda,g,120
3859893172069,Mijukić,Dalmatinska buđola,g,100
3858893252825,Stribor,Baby Mješavina,g,100
3858890132908,Ekozona,Studentski Mix,kg,0.200
3858891165417,Filir,Poklon Kutija Uskrsna,kg,0.355
3858883235128,Net,Lampion Srce Veliko,kom,1
3858881228405,Gavrilović,Pileći parizer Jeli,kg,1.000
8001645007074,Mister Nut,Kikiriki slani,g,100
3856007903779,Asepsol,Maramice Asepsol Classic,kom,5
5900259099709,Lay's,Čips Lay's Oven Baked Jogurt,g,125
5201314981008,Fino,Vrećice za led 196 kockica,kom,1
3858882610551,Vupik,Vino Venus Poluslatko,L,1.000
3850102516841,Bronhi,Bronhi Bomboni Ice,g,100
3850116039855,Ledo,Sladoled Macho Sandwich,ml,129
3856025400397,Holus,Krizantema Multiflora,kom,1
8435124854208,Candy&Toy Facto,Lizalica Prst,g,38.0
3850102520169,Kraš,Domaćica Original Duopack,kg,0.6
5900942350018,Paclan,Gumene rukavice Paclan M,kom,1
3856014120527,Koestlin,Keks Paris Nero Vanilija,kg,0.200
9000101326604,Perwoll,Perwoll Black Renew Advanced,L,0.900
3859892460709,Medven,Čvarci,kg,0.300
4008496676583,Varta,Baterije Varta Energy AA,kom,6
7891024137895,Colgate,Pasta za zube LPP Whitening,L,0.100
5310002251962,Simphony,Bombonijera Simphony Mix,g,200
0070330600065,BIC,BIC Maxi upaljač,kom,1
5900951250316,Kit Kat,Kit Kat Mix Obroci Losos/Piletina,kg,0.400
3850161031101,IstraVino,Bakarska Vodica Special,L,0.75
5000204647006,Autan,Gel poslije uboda,L,0.025
3850139050011,PIK Vrbovec,Kulen,kg,1.000
3858885023013,Rox,Čistač prašine Praško,kom,1
3850116037431,Ledo,Sladoled Kontiki Malina,kom,1
3858882921381,Advent,Corn Flakes Bez Šećera,kg,0.400
4034900027788,Meggle,Meggle Creme Patisserie Zaslađeni Spray,g,250
5900951263859,Whiskas,Whiskas Cass. Perad Multipack,kg,0.340
9000101540307,Perwoll,Deterdžent Perwoll Color Renew,L,2.88
8006655933054,Boreal,Grickalica za nokte Boreal Maxi,kom,1
3850104065019,Podravka,Brašno raženo T-1250,kg,0.9
9005800350264,Nivea,Poklon paket Nivea Cashmere Care (gel + deo),kom,1
3859893326004,Medven,Dimljeni prsni vršci,kg,1
8712561249393,Axe,Dezodorans Axe Anarchy,ml,150
3850322003862,Cedevita,Cedevita Bomboni Naranča XXL,g,58.5
3858884354262,Brodplast,Četka za pranje boca,kom,1
3800205878339,Alca,Kubeti Kubz Pizza,g,70
8594404008660,Gambrinus,Gambrinus Pivo Original,L,0.5
50088096,Fisherman's Friend,Fisherman's Friend Trešnja Bez Šećera,g,25
3830001292725,Afrodita,Šampon za kosu i tijelo Lotos,L,1
3850104241109,Podravka,Đuveč,kg,0.380
8606110850522,Perfex,Toaletni papir Perfex Cotton Comfort Natural 3 sloja,kom,16
9000101385175,Silan,Omekšivač Silan Magic Magnolia,L,1.45
3850354015468,Dukat,Jogurt Sensia Natur,kg,0.250
3850102004911,Dorina,Čokolada Limun Đumbir,g,220
3850135267710,PIK Rijeka,Vjenčić posip čokolada,kg,0.450
3858887583799,Somersby,Cider Somersby Mango Limeta,L,2.0
5000204024562,Raid,Raid Sprej Protiv Mrava i Žohara 3u1,L,0.400
3856024805117,Koestlin,Bombon Confettino Sweet Winter,g,30
3850354013839,Dukat,Fit Protein Kava,L,0.5
3838824420196,Silan,Omekšivač Silan,L,3.6
5449000244253,Adez,Adez Napitak Kokos,L,0.800
8001841513706,Jar,Tablete Jar Platinum,kom,125
3858881682290,Cetina,Tjestenina Penete br. 25,kg,0.400
3086126691862,BIC,BIC 3 Sensitive,kom,4
3574660234480,O.B.,Tamponi O.B. Pro Comfort Normal,kom,8
8006260412005,Zanetti,Sir Grana Padano,g,200
3856003907184,NTL,Naranča,kg,2.000
8710908879500,Dove,Gel za tuširanje Dove Lotus & Rice,L,0.250
3850104063176,Podravka,Brašno Graham,kg,1.0
5000204249408,Glade,Glade Sprej Božur i Trešnja,L,0.300
4040900317804,Paladin,Sir Mozzarella,kg,0.5
40099316,Wrigley,Žvakaća guma Juicy Fruit Classic,g,13
9005300006036,Ölz,Pletenica Ölz,kg,0.400
4003790102066,Vileda,Vileda Rukavice Standard Srednje,kom,1
3830029293155,Corega,Corega Tablete Bioformula,kom,30
8593893745735,Nescafe,Nescafe Xpress Bijeli Napitak od Kave,L,0.250
8600939841914,Štark,Čoko Keksići Kokos,g,220
9000101537529,Persil,Persil Kapsule Color,kom,46
3850108073409,Vindija,Vindi Iso Sport negazirani napitak limun/grejp,L,0.5
8717163997345,Dove,Dezodorans Dove Original XXL,L,0.250
8006540042731,Ariel,Ariel Regular prašak za pranje rublja,kg,6.5
9000101347975,Somat,Tablete Somat All in One,kom,48
8007898001654,Mr. Brush,Četka za metlu Brava,kom,1
3850104003448,Podravka,Juha domaća mesna,g,70
8007898002804,Matan i Jaranen,Metla Francesina,kom,1
5410146411328,Danone,Activia Mix Jogurt,kg,0.190
5905466029259,Cool Wave,Cool Wave Pina Colada,L,0.33
5000204642025,Raid,Raid Sprej protiv insekata,ml,300
3856021304149,Čipi Čips,Čipi Čips Paprika,g,150
3850105168290,Saponija,Faks Helizim Eco Active Natur,kg,1.17
3858891164786,Filir,Poklon paket Bobi Uskrs 2023,kg,0.504
5997381317634,Dr. Oetker,Vanilin šećer,g,48.0
3858890879322,Jamnica,Jamnica Botanica Naranča Pelin,L,1.5
9031100005481,Romerquelle,Voda Romerquelle Kupina-Limeta,L,0.5
3858884607160,Jana,Jana Prirodna Voda Disney Sports Čep,L,0.5
5000204232165,Glade,Glade Aroma Refil Relax Zen,ml,20.0
3858888028916,NET D.O.O.,Lampion K-Rose,kom,1
7613036843881,Nescafé,Nescafé 3u1 Strong,g,170
3831105904729,AWT International,Lampion Eco Deluxe Vestina LED,kom,1
8606101301248,Bio Plod,Listovi sa pirovim brašnom,kg,0.500
4009175118134,Emsal,Emsal Sredstvo za parkete,L,0.75
8600939843284,Soko Štark,Keks Integralni Classic,g,150
4027800204304,Wilkinson,Filir - Brijač Wilkinson Extra 3 Essentials Colour Mix,kom,3
3850104297243,Lino,Kašica Lino Kruška Banana,g,190
9000101322200,Persil,Deterdžent Persil Lavanda 60 pranja,L,3.0
9000101002638,Palette,Palette ICC Super Platinasta Plava RI12,kom,1
9005800360751,Nivea,Poklon paket Nivea Pure Energy,kom,1
8076809581820,Barilla,Barilla Špageti Integrale,kg,0.500
3850131005842,Ožujsko,Pivo Ožujsko Legendarno,L,0.5
3850129080332,Dalmacijavino,Rose kvalitetno vino,L,0.75
3850112170873,Badel 1862,Vino Hadrian,L,1.000
3859890129509,Cetina,Voda Cetina,L,7.0
3859892911478,Pelješki Vinogradi,Vino Rukatac Palihnić,L,3.0
4084500902701,DASH,Deterdžent Dash Regular,kg,0.975
5000204820003,Glade,Glade MicroSpray Refil Lavanda,kom,1
5000204614367,Glade,Glade Discreet osvježivač zraka,kom,1
5000204358155,Raid,Raid Tablete protiv komaraca za električni aparat,kom,60
3850291049205,Franck,Instant Kava Energy,g,20
3830001715255,Laško,Laško IPA Limenka,L,0.5
3858890570946,Fresh Day,Osvježivač prostora Lavanda,L,0.3
7638900083590,Energizer,Baterije Energizer AA,kom,4
3856021304064,Čipi Čips,Čips slani,kg,0.160
5900259099433,Lay's,Čips slani,kg,0.140
9000101576061,Perwoll,Perwoll Color,L,2.97
8606106300123,Leventić,Keks Štrudla Višnja,kg,0.252
8600939841860,Štark,Keks Čoko Keksići Naranča,kg,0.220
9005800372419,Nivea,Nivea Rose Garden Poklon Paket,kom,1
3850354013792,Brzo & Fino,Špinat Briketi,kg,0.450
3877000209255,Obala Grupa,Limona,L,1.5
7613036310130,Nescafé,Kava Nescafé Gold,g,100
3850102000036,Dorina,Dorina Praline Cookie,g,143
9002077077207,Landhof,Bratwurst Kobasica za Pečenje,kg,0.360
3858883239836,Net,Lampion Smirna Anbris,kom,1
8053904250097,,Brokula,kg,0.5
3858885023457,Rox,Rox-Ben Dva Mop Teleskopska Drška Nastavak Spužva,kom,1
9000101374995,Bref,Wc osvježivač Deluxe Magnolia,g,50
5205851272018,TRONO,Šampon Mediterr. Volume,ml,250
3850112161031,Badel,Vino Ribar Bijelo,L,1
4015400937029,DASH,Deterdžent Dash Tekući B.Soda,L,1.235
3858881585294,Nadalina,Kurkuma u prahu,g,45
3859890160595,Farina,Brašno T-550,kg,25.0
3859890848363,Podravka,Čajna kobasica Maxi,kg,1
3838945009829,Fructal,Sirup Limun,L,1.0
9005800350271,Nivea,Poklon Paket Nivea Creme Care (Gel+Deo),kom,1
8710908285974,Dove,Gel za tuširanje Dove Peony,L,0.5
4009900533805,Orbit,Žvakaća guma Orbit White Classic bočica,g,84.0
3858881585058,Luxor,Mažuran,g,10
3859892911072,Pelješki Vinogradi,Vino Plavac Pelješac Palihnić,L,0.75
4008429511110,Cesar,Cesar Govedina,g,150
3858884933955,Pisinium,Istarska Kobasica s Tartufima,kg,0.275
8001841375885,Lenor,Lenor Omekšivač Gold Orchid,L,1.42
3830055871853,Ajax,Ajax Crystal,L,1.25
8007229007454,Vitakraft,Aport za pse mekani 16 cm,kom,16
3850281930391,Vindija,Mortadela Rozeto 100 g,g,100
5900658392906,Dupin,Medenjaci tamni preliveni čokoladom,g,400.000
3850102007219,Kraš,Životinjsko Carstvo čokolada + karte,g,45
8034097876424,Motta,Panettone,kg,0.700
3858884354101,Brodplast,PVC Kutija,g,750
3859892911232,Palihnić,Vino Plavac Rose,L,0.75
3858881083127,Franck,Franck Začin Paprika Mljevena,g,100
5900942161614,Paclan,Prijanjajuća folija za hranu,m,30.000
3859893137181,Panem Nostrum,Brašno integralno kukuruzno,kg,0.950
5900951014086,Whiskas,Whiskas 1+ Janjetina i Mrkva,g,300.0
9000101537468,Persil,Persil Power Kapsule Universal,kom,13
5901812691200,Inco,Čokoladni Djed Božićnjak,g,60
5310001242541,Becutan,Becutan Vlažne Maramice,kom,192.00
3858881583283,Luxor,Limunska kiselina Nadalina,g,100
3857500075055,Klapirić,Raštika,kg,0.5
3858884355214,Brodplast,Tacna fi 26 cm,kom,1
5000204762341,Glade,Glade Microspray Bagno Baza,kom,1
8593893745698,Nescafe,Nescafe Napitak od kave Latte Macchiato,L,0.250
5907609338457,Eveline,Eveline Krema za ruke maslina,L,0.100
4008496556427,Varta,Baterija Varta Superlife 9V 6F22,kom,1
3859892911249,Pelješki Vinogradar,Vino Rukatac Palihnić,L,3.0
9000101084757,Palette,Palette Deluxe XL9 Platinasto Plava,kom,0.130
8588006246179,Plasman,Žarulja E14 40 W,kom,1
5000112656688,Coca-Cola,"Coca-Cola Zero 4 x 0,33 L",L,1.32
3858882921091,Advent,Zobene pahuljice sitne,kg,0.5
3850116037462,Ledo,Quattro Light sladoled,L,1.65
42155461,Orbit,Orbit Professional Forest Fruit,g,18
3858885979006,Brilla,Žarulja Brilla LED E14 C37 40W,kom,1
5905466009879,Monte Santi,Pjenušac Monte Santi Dolce,L,0.75
3859893220029,Dalmatinski Sirevi,Sir Domaći sa Vrhnjem,kg,0.500
3831001818786,Mlinotest,Tjestenina s jajima i mrkvom,kg,0.500
3850129080318,Dalmacijavino,Plavina Kvalitetno Vino,L,0.75
5900942242009,Johnson Wax,Aluminijska folija,m,10.000
5201314183426,Filir,Fino Termo Vrećica,kom,1
9000101216172,Fa,Fa Moringa Flower Pjena za kupanje,L,0.5
3858885978979,Filir,Žarulja Brilla LED E27 A60 75W,kom,1
3859889467070,Vrbnik,Vino Vrbnička Žlahtina,L,1
3850104301247,Podravka,Čaj Aktivnost,g,40
5000159500715,Mars,Celebrations Minibox,g,69
4052899971097,Osram,Žarulja Osram LED E27 14W,kom,1
8711000510735,Jacobs,Cappuccino Original,g,144
3856024805483,Kandit,Čokolada Petit Beurre Uskrs,g,75.0
3859888851573,Apimel,Apimel Med s dodatkom ružmarina,kg,0.450
8606004250155,Fructal,Sok Classic Nektar Naranča,L,2.0
3850135535024,Pastaria Pik,Tjestenina Vijak Tre Colori,kg,0.500
8001841531366,Dash,Deterdžent Dash Regular 60 pranja,kg,3.9
3877000427673,Juicy,Juicy Vita Limun,g,500
5999109542120,Airwick,Airwick Gel Morning Rain,g,150
3858887240487,AWT,Kokice za mikrovalnu slane,g,100
3859888817012,Pag 91,Sol krupna,kg,1
3859889056908,Perfa,Jaja razred M,kom,15
3850116034713,Ledo,Sladoled High Life Vanilija,L,0.460
3858884600079,Jana,Jana Prirodna Voda,L,0.25
8413178398961,Vidal,Vidal Sharks,g,90.0
7613036443005,Nescafe,Nescafe Classic Vrećica,g,200
5000347014130,Aquafresh,Pasta za zube Aquafresh Complete Care,kom,1
5310001245085,Becutan,Becutan Ulje s Lavandom,L,0.200
3859892911461,Vina Palihnić,Plavac Kvalitetno Vino,L,3.0
9000101575798,Perwoll,Perwoll Color,L,1.98
3858887147229,Ira Commerce,"Ukrasna vrećica 36x12,5x8,5 cm",kom,1
8006540067802,Pampers,Pampers Pants Extra Large,kom,19
3858886175575,Ekozona,Proso Poppies,kg,0.100
5412514937522,La Fiesta,Umak Rajčica Taco Sauce Mild,kg,0.290
3859893544378,Medven,Dimljena kračica VP,kg,1.0
4009900431675,Airwaves,Žvakaća guma Airwaves Blackmint bočica,g,84.0
3856015308894,Zvijezda,Pasirana rajčica,kg,0.5
9000101578539,Perwoll,Perwoll Blossom,L,4.4
3858882922968,Primavita,Lan smeđi,kg,0.200
4052963099221,NTL,Češnjak,kg,0.250
5310002410321,Evropa,Bomboni Colorado Mix,kg,0.400
7702018491148,Gillette,Venus brijač Extra Smooth Sensitive,kom,1
4005808805068,Nivea,Nivea Baby Vlažne Maramice,kom,20
9000101322286,Persil,Persil Lavanda Color Gel,L,3.5
3859892140649,Gavrilović,Pašteta čajna,kg,0.300
7310791180663,Libresse,Libresse Invisible ulošci Night,kom,10
8001841729039,Oral-B,Oral-B White Gum Enamel pasta za zube,kom,1
3850139522235,PIK Vrbovec,Salama Bella Pik,kg,1.0
3850354004233,Dukat,b.Aktiv Smoothie Zob/Ječam,g,330
8007898001852,Matan i Jaranen,Metla Selecta sa štapom,kom,1
9000101510621,Persil,Deterdžent Persil Fresh,kg,3.9
8001841596440,Secret,Dezodorans Secret Rosewater,L,0.150
8600114011026,Jaffa,Napolitanka Crispy Choco,g,150
9000101328028,Perwoll,Deterdžent Perwoll Advanced Color,L,2.7
3850131003848,Ožujsko,Pivo Ožujsko Rezano,L,0.5
8003350534425,Samurai,Čačkalice Samurai,kom,150
3858888020194,NET D.O.O.,Lampion Statua Golub Srce,kom,1
7322542165935,Zewa,Toaletni papir Zewa Deluxe 3 sloja XXL,kom,4
8003350506002,Samurai,Čačkalice,kom,280
8714789880556,Palmolive,Šampon Palmolive Silk Shine Effect,ml,350.0
3859892001506,Agroprodukt,Vino Malvazija Vodnjan,L,1.0
8012566020264,Ostali,Rikola,g,100
4052899326842,Osram,"Žarulja LED E27 9,5 W",kom,1
3857500024121,Zmajska Pivovara,Pivo Zmajsko Porter,L,0.33
8001100063942,Balocco,Balocco Torta Čokolada,kg,0.400
3850139520811,PIK Vrbovec,PIK&GO Sušena Govedina Mix,g,50
3850158600570,Maraska,Nektar Crni Ribiz,L,1.0
8001841929682,Jar,Tablete Jar Platinum,kom,42
3850103902186,Karlovačko,Pivo Karlovačko Radler Limun,L,2.0
3850108071832,Vindija,Fruity Sok B+C+E negazirani,L,1.5
8606017377870,Lay's,Čips Lay's Rebrasti Paprika,kg,0.140
3858891982311,Zigante,Vino Malvazija Istarska,L,0.75
3838917079034,Arotol,Ekstrakt Banana,g,10.000
4008496594672,Varta,Baterije AA LR06 Longlife Extra,kom,2
5997381312455,Dr. Oetker,Galetta Vanilija,g,85
3858881081499,Franck,Čaj Lipa,g,40
3850108052794,Vindija,Sir mladi kravlji,kg,1.5
90426230,Milka,Čokoladni zalogaj,g,32
5901812693471,Inco,Čokoladni Božićni Asortiman,g,100
3838945503013,Frutek,Kašica Jabuka,g,120
42307129,Orbit,Orbit Lemon Lime dražeje,g,14
3856024805636,Kandit,Čokoladna Banana Xmas,kg,0.280
3858881227101,Gavrilović,Čajna kobasica,kg,0.330
3850105167972,Faks,Faks Gel Lavanda i Smilje,L,1
3850116004143,Ledo,Sladoled Super Kornet,L,0.260
3858890973099,To,Sok To Jabuka,L,1
4008496559749,Varta,Baterije High Energy AAA LR03,kom,4
8001090687180,DASH,Deterdžent Dash Regular,kg,1.5
3850102521661,Dorina,Čokolada Dorina karamelizirani cijeli lješnjak,g,220
3858892520222,Epsko Vino,Graševina,L,3.0
4003024320020,Tomi,Tomi Cat Perad/Jetra,g,100
3859888295322,PZ Marina,Maslinovo ulje djevičansko,L,1.0
3856023002487,Ira Commerce,SVIJEĆA KONUS 30 cm,kom,1
4011800566418,Corny,Corny Big Bijela Čokolada,g,40.0
5941664000010,Ulker,Keks Tempo Sendvič Vanilija,g,72
3870025004300,Hercegovina Vino,Vino Mediterano Cuvee Bijelo,L,0.75
3856024805421,Kandit,Choco Banana Zeko,g,280
5900942165209,Paclan,Vrećice za led Cube 240 kocki,kom,240
3858881088801,Franck,Čaj šipak kupina,g,60
3850108053159,Vindija,Sir Bel Vi,kg,1.25
87333404,Mentos,Bomboni Mentos Say Hello Limun,g,37.5
5904917030196,Baron International,Lizalica Flower Pop,g,20
3850105173287,Bis,Bis Dezi Clean Univerzal,L,0.75
8606106300109,Leventić,Keks Štrudla Smokva,kg,0.252
5054563058539,Aquafresh,Pasta za zube Aquafresh Whitening All in One,L,0.075
3850139541458,PIK Vrbovec,Pljeskavica,kg,0.400
3858888594909,Zdenka,Sir Zdenka Classic Retro,g,140
3859892140526,Gavrilović,Kranjska kobasica,g,160
8600043023756,Bambi,Plazma Mini Choco,g,170.0
